Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 3phi 1"
1321,"127"
1322,"122"
1323,"145"
1324,"135"
1325,"128"
1326,"147"
1327,"150"
1328,"124"
1329,"127"
1330,"135"
1331,"116"
1332,"122"
1333,"125"
1334,"143"
1335,"130"
1336,"130"
1337,"132"
1338,"126"
1339,"135"
1340,"146"
1341,"119"
1342,"134"
1343,"102"
1344,"125"
1345,"112"
1346,"134"
1347,"136"
1348,"147"
1349,"117"
1350,"119"
1351,"140"
1352,"131"
1353,"131"
1354,"128"
1355,"112"
1356,"111"
1357,"122"
1358,"115"
1359,"110"
1360,"124"
1361,"99"
1362,"127"
1363,"138"
1364,"115"
1365,"120"
1366,"130"
1367,"122"
1368,"112"
1369,"125"
1370,"118"
1371,"114"
1372,"126"
1373,"99"
1374,"109"
1375,"103"
1376,"110"
1377,"120"
1378,"122"
1379,"107"
1380,"111"
1381,"107"
1382,"118"
1383,"95"
1384,"98"
1385,"105"
1386,"125"
1387,"116"
1388,"110"
1389,"122"
1390,"95"
1391,"97"
1392,"99"
1393,"107"
1394,"96"
1395,"114"
1396,"123"
1397,"129"
1398,"83"
1399,"121"
1400,"120"
1401,"116"
1402,"89"
1403,"138"
1404,"86"
1405,"108"
1406,"116"
1407,"104"
1408,"95"
1409,"103"
1410,"100"
1411,"102"
1412,"107"
1413,"106"
1414,"92"
1415,"115"
1416,"84"
1417,"96"
1418,"89"
1419,"104"
1420,"86"
1421,"104"
1422,"103"
1423,"102"
1424,"89"
1425,"107"
1426,"74"
1427,"116"
1428,"98"
1429,"110"
1430,"81"
1431,"93"
1432,"101"
1433,"88"
1434,"113"
1435,"86"
1436,"94"
1437,"73"
1438,"99"
1439,"94"
1440,"96"
1441,"97"
1442,"92"
1443,"86"
1444,"99"
1445,"86"
1446,"96"
1447,"80"
1448,"92"
1449,"94"
1450,"89"
1451,"96"
1452,"92"
1453,"80"
1454,"96"
1455,"89"
1456,"98"
1457,"103"
1458,"74"
1459,"91"
1460,"79"
1461,"67"
1462,"86"
1463,"92"
1464,"77"
1465,"69"
1466,"87"
1467,"100"
1468,"77"
1469,"87"
1470,"81"
1471,"77"
1472,"75"
1473,"77"
1474,"97"
1475,"78"
1476,"87"
1477,"59"
1478,"70"
1479,"102"
1480,"76"
1481,"71"
1482,"77"
1483,"73"
1484,"80"
1485,"75"
1486,"70"
1487,"78"
1488,"78"
1489,"80"
1490,"69"
1491,"68"
1492,"66"
1493,"70"
1494,"70"
1495,"71"
1496,"64"
1497,"78"
1498,"92"
1499,"80"
1500,"77"
1501,"78"
1502,"74"
1503,"72"
1504,"69"
1505,"84"
1506,"72"
1507,"60"
1508,"64"
1509,"74"
1510,"76"
1511,"69"
1512,"74"
1513,"80"
1514,"70"
1515,"59"
1516,"70"
1517,"81"
1518,"64"
1519,"81"
1520,"64"
1521,"73"
1522,"71"
1523,"62"
1524,"55"
1525,"62"
1526,"63"
1527,"54"
1528,"65"
1529,"60"
1530,"54"
1531,"62"
1532,"57"
1533,"61"
1534,"54"
1535,"50"
1536,"64"
1537,"55"
1538,"54"
1539,"41"
1540,"55"
1541,"45"
1542,"73"
1543,"58"
1544,"64"
1545,"58"
1546,"55"
1547,"53"
1548,"40"
1549,"57"
1550,"59"
1551,"55"
1552,"41"
1553,"63"
1554,"44"
1555,"56"
1556,"62"
1557,"49"
1558,"50"
1559,"50"
1560,"51"
1561,"64"
1562,"45"
1563,"59"
1564,"55"
1565,"57"
1566,"56"
1567,"51"
1568,"45"
1569,"67"
1570,"44"
1571,"45"
1572,"53"
1573,"50"
1574,"40"
1575,"42"
1576,"40"
1577,"45"
1578,"39"
1579,"47"
1580,"55"
1581,"47"
1582,"47"
1583,"38"
1584,"44"
1585,"41"
1586,"58"
1587,"45"
1588,"41"
1589,"46"
1590,"49"
1591,"55"
1592,"53"
1593,"51"
1594,"45"
1595,"48"
1596,"40"
1597,"44"
1598,"49"
1599,"45"
1600,"50"
1601,"51"
1602,"39"
1603,"49"
1604,"42"
1605,"46"
1606,"38"
1607,"35"
1608,"36"
1609,"33"
1610,"29"
1611,"39"
1612,"39"
1613,"25"
1614,"43"
1615,"30"
1616,"43"
1617,"30"
1618,"39"
1619,"39"
1620,"43"
1621,"38"
1622,"35"
1623,"39"
1624,"25"
1625,"41"
1626,"31"
1627,"29"
1628,"22"
1629,"24"
1630,"31"
1631,"37"
1632,"31"
1633,"34"
1634,"26"
1635,"37"
1636,"28"
1637,"39"
1638,"33"
1639,"29"
1640,"27"
1641,"37"
1642,"23"
1643,"27"
1644,"30"
1645,"29"
1646,"22"
1647,"20"
1648,"20"
1649,"26"
1650,"27"
1651,"20"
1652,"22"
1653,"28"
1654,"32"
1655,"26"
1656,"20"
1657,"22"
1658,"24"
1659,"18"
1660,"21"
1661,"19"
1662,"16"
1663,"16"
1664,"16"
1665,"17"
1666,"25"
1667,"17"
1668,"19"
1669,"17"
1670,"19"
1671,"20"
1672,"16"
1673,"24"
1674,"25"
1675,"27"
1676,"18"
1677,"17"
1678,"13"
1679,"16"
1680,"17"
1681,"13"
1682,"18"
1683,"23"
1684,"18"
1685,"11"
1686,"9"
1687,"20"
1688,"12"
1689,"21"
1690,"19"
1691,"20"
1692,"14"
1693,"16"
1694,"18"
1695,"14"
1696,"13"
1697,"12"
1698,"9"
1699,"12"
1700,"13"
1701,"13"
1702,"13"
1703,"11"
1704,"11"
1705,"9"
1706,"10"
1707,"14"
1708,"13"
1709,"13"
1710,"12"
1711,"12"
1712,"9"
1713,"8"
1714,"8"
1715,"6"
1716,"10"
1717,"10"
1718,"8"
1719,"10"
1720,"9"
1721,"9"
1722,"6"
1723,"8"
1724,"7"
1725,"7"
1726,"4"
1727,"8"
1728,"13"
1729,"9"
1730,"6"
1731,"6"
1732,"4"
1733,"4"
1734,"7"
1735,"7"
1736,"6"
1737,"3"
1738,"9"
1739,"7"
1740,"5"
1741,"3"
1742,"5"
1743,"4"
1744,"3"
1745,"6"
1746,"4"
1747,"3"
1748,"5"
1749,"1"
1750,"3"
1751,"4"
1752,"5"
1753,"3"
1754,"2"
1755,"3"
1756,"4"
1757,"3"
1758,"2"
1759,"0"
1760,"1"
1761,"1"
1762,"1"
1763,"2"
1764,"7"
1765,"7"
1766,"4"
1767,"3"
1768,"4"
1769,"1"
1770,"3"
1771,"4"
1772,"2"
1773,"0"
1774,"6"
1775,"3"
1776,"4"
1777,"2"
1778,"4"
1779,"5"
1780,"1"
1781,"3"
1782,"1"
1783,"1"
1784,"1"
1785,"3"
1786,"3"
1787,"3"
1788,"0"
1789,"6"
1790,"5"
1791,"3"
1792,"7"
1793,"1"
1794,"2"
1795,"0"
1796,"4"
1797,"4"
1798,"4"
1799,"3"
1800,"3"
1801,"4"
1802,"4"
1803,"0"
1804,"3"
1805,"1"
1806,"3"
1807,"3"
1808,"1"
1809,"6"
1810,"1"
1811,"3"
1812,"2"
1813,"4"
1814,"0"
1815,"0"
1816,"2"
1817,"2"
1818,"1"
1819,"3"
1820,"2"
1821,"0"
1822,"1"
1823,"2"
1824,"3"
1825,"1"
1826,"0"
1827,"4"
1828,"1"
1829,"0"
1830,"1"
1831,"0"
1832,"1"
1833,"4"
1834,"2"
1835,"0"
1836,"2"
1837,"1"
1838,"1"
1839,"1"
1840,"1"
1841,"6"
1842,"1"
1843,"2"
1844,"0"
1845,"0"
1846,"2"
1847,"2"
1848,"0"
1849,"1"
1850,"3"
1851,"0"
1852,"3"
1853,"3"
1854,"2"
1855,"2"
1856,"1"
1857,"2"
1858,"6"
1859,"1"
1860,"1"
1861,"2"
1862,"1"
1863,"3"
1864,"2"
1865,"4"
1866,"0"
1867,"1"
1868,"3"
1869,"0"
1870,"0"
1871,"2"
1872,"1"
1873,"0"
1874,"0"
1875,"1"
1876,"2"
1877,"0"
1878,"2"
1879,"3"
1880,"2"
1881,"1"
1882,"0"
1883,"2"
1884,"1"
1885,"0"
1886,"1"
1887,"0"
1888,"1"
1889,"1"
1890,"0"
1891,"1"
1892,"1"
1893,"1"
1894,"1"
1895,"2"
1896,"0"
1897,"2"
1898,"0"
1899,"1"
1900,"2"
1901,"0"
1902,"0"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"1"
1916,"0"
1917,"2"
1918,"1"
1919,"0"
1920,"2"
1921,"1"
1922,"1"
1923,"0"
1924,"1"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"1"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"1"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"1"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"1"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"1"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


