Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 1phi 1"
279,"430"
280,"470"
281,"468"
282,"451"
283,"459"
284,"476"
285,"504"
286,"527"
287,"535"
288,"632"
289,"776"
290,"817"
291,"847"
292,"923"
293,"898"
294,"882"
295,"854"
296,"775"
297,"710"
298,"592"
299,"594"
300,"542"
301,"552"
302,"550"
303,"572"
304,"623"
305,"638"
306,"745"
307,"881"
308,"1167"
309,"1838"
310,"3066"
311,"5058"
312,"8199"
313,"12331"
314,"17326"
315,"22743"
316,"26760"
317,"29176"
318,"28900"
319,"26791"
320,"22574"
321,"17382"
322,"12308"
323,"7944"
324,"4748"
325,"2899"
326,"1707"
327,"1055"
328,"749"
329,"647"
330,"601"
331,"608"
332,"547"
333,"512"
334,"580"
335,"579"
336,"551"
337,"615"
338,"658"
339,"668"
340,"746"
341,"866"
342,"989"
343,"1287"
344,"1720"
345,"2371"
346,"3080"
347,"3700"
348,"4455"
349,"4950"
350,"5018"
351,"4766"
352,"4318"
353,"3623"
354,"2891"
355,"2152"
356,"1667"
357,"1220"
358,"934"
359,"926"
360,"843"
361,"892"
362,"862"
363,"901"
364,"937"
365,"899"
366,"1072"
367,"1148"
368,"1248"
369,"1360"
370,"1313"
371,"1322"
372,"1250"
373,"1087"
374,"1001"
375,"852"
376,"722"
377,"595"
378,"549"
379,"477"
380,"482"
381,"431"
382,"433"
383,"473"
384,"466"
385,"457"
386,"456"
387,"478"
388,"465"
389,"483"
390,"499"
391,"514"
392,"498"
393,"568"
394,"564"
395,"616"
396,"658"
397,"667"
398,"749"
399,"710"
400,"762"
401,"686"
402,"666"
403,"658"
404,"640"
405,"619"
406,"601"
407,"565"
408,"576"
409,"583"
410,"569"
411,"594"
412,"581"
413,"575"
414,"553"
415,"501"
416,"519"
417,"501"
418,"465"
419,"481"
420,"502"
421,"543"
422,"513"
423,"558"
424,"587"
425,"549"
426,"578"
427,"598"
428,"607"
429,"619"
430,"586"
431,"551"
432,"585"
433,"546"
434,"529"
435,"473"
436,"515"
437,"551"
438,"544"
439,"484"
440,"535"
441,"506"
442,"479"
443,"523"
444,"500"
445,"497"
446,"486"
447,"486"
448,"487"
449,"510"
450,"467"
451,"526"
452,"536"
453,"485"
454,"486"
455,"505"
456,"537"
457,"553"
458,"531"
459,"519"
460,"537"
461,"463"
462,"487"
463,"465"
464,"482"
465,"495"
466,"483"
467,"478"
468,"456"
469,"507"
470,"494"
471,"514"
472,"531"
473,"564"
474,"546"
475,"556"
476,"511"
477,"487"
478,"526"
479,"552"
480,"499"
481,"502"
482,"533"
483,"529"
484,"481"
485,"511"
486,"555"
487,"530"
488,"499"
489,"493"
490,"536"
491,"465"
492,"484"
493,"539"
494,"486"
495,"465"
496,"474"
497,"535"
498,"499"
499,"507"
500,"476"
501,"466"
502,"506"
503,"510"
504,"526"
505,"508"
506,"530"
507,"477"
508,"498"
509,"495"
510,"468"
511,"472"
512,"526"
513,"521"
514,"494"
515,"501"
516,"519"
517,"541"
518,"541"
519,"517"
520,"604"
521,"535"
522,"525"
523,"522"
524,"521"
525,"524"
526,"497"
527,"503"
528,"514"
529,"496"
530,"490"
531,"486"
532,"515"
533,"498"
534,"501"
535,"515"
536,"521"
537,"435"
538,"511"
539,"518"
540,"520"
541,"510"
542,"529"
543,"528"
544,"516"
545,"503"
546,"509"
547,"497"
548,"532"
549,"469"
550,"500"
551,"512"
552,"450"
553,"492"
554,"486"
555,"478"
556,"484"
557,"482"
558,"479"
559,"445"
560,"495"
561,"509"
562,"505"
563,"488"
564,"472"
565,"509"
566,"491"
567,"509"
568,"474"
569,"504"
570,"503"
571,"509"
572,"497"
573,"532"
574,"494"
575,"518"
576,"491"
577,"502"
578,"490"
579,"494"
580,"507"
581,"502"
582,"493"
583,"502"
584,"454"
585,"510"
586,"475"
587,"477"
588,"506"
589,"540"
590,"502"
591,"498"
592,"539"
593,"440"
594,"518"
595,"503"
596,"476"
597,"476"
598,"505"
599,"505"
600,"478"
601,"526"
602,"474"
603,"494"
604,"499"
605,"487"
606,"476"
607,"492"
608,"478"
609,"516"
610,"531"
611,"519"
612,"489"
613,"468"
614,"529"
615,"520"
616,"519"
617,"521"
618,"515"
619,"511"
620,"523"
621,"481"
622,"507"
623,"477"
624,"542"
625,"537"
626,"534"
627,"553"
628,"516"
629,"514"
630,"536"
631,"494"
632,"519"
633,"479"
634,"472"
635,"508"
636,"488"
637,"498"
638,"551"
639,"472"
640,"500"
641,"515"
642,"532"
643,"468"
644,"465"
645,"534"
646,"537"
647,"550"
648,"476"
649,"510"
650,"504"
651,"489"
652,"507"
653,"590"
654,"548"
655,"525"
656,"640"
657,"627"
658,"644"
659,"697"
660,"757"
661,"759"
662,"776"
663,"866"
664,"824"
665,"799"
666,"738"
667,"710"
668,"677"
669,"684"
670,"663"
671,"598"
672,"560"
673,"507"
674,"519"
675,"486"
676,"526"
677,"496"
678,"524"
679,"464"
680,"513"
681,"457"
682,"491"
683,"435"
684,"459"
685,"503"
686,"503"
687,"509"
688,"485"
689,"483"
690,"519"
691,"515"
692,"538"
693,"592"
694,"630"
695,"681"
696,"684"
697,"769"
698,"817"
699,"799"
700,"914"
701,"919"
702,"918"
703,"885"
704,"864"
705,"811"
706,"740"
707,"738"
708,"636"
709,"614"
710,"566"
711,"535"
712,"525"
713,"500"
714,"501"
715,"477"
716,"480"
717,"479"
718,"469"
719,"440"
720,"465"
721,"479"
722,"415"
723,"443"
724,"438"
725,"482"
726,"411"
727,"477"
728,"474"
729,"457"
730,"471"
731,"465"
732,"474"
733,"512"
734,"510"
735,"529"
736,"476"
737,"490"
738,"513"
739,"509"
740,"530"
741,"540"
742,"515"
743,"559"
744,"588"
745,"494"
746,"506"
747,"540"
748,"479"
749,"472"
750,"409"
751,"460"
752,"457"
753,"453"
754,"463"
755,"474"
756,"450"
757,"465"
758,"432"
759,"443"
760,"457"
761,"450"
762,"462"
763,"465"
764,"444"
765,"455"
766,"432"
767,"472"
768,"447"
769,"442"
770,"430"
771,"462"
772,"452"
773,"508"
774,"482"
775,"538"
776,"567"
777,"568"
778,"573"
779,"640"
780,"661"
781,"689"
782,"711"
783,"671"
784,"664"
785,"637"
786,"619"
787,"629"
788,"551"
789,"607"
790,"559"
791,"482"
792,"531"
793,"443"
794,"445"
795,"424"
796,"412"
797,"431"
798,"450"
799,"448"
800,"471"
801,"440"
802,"449"
803,"408"
804,"442"
805,"456"
806,"440"
807,"456"
808,"401"
809,"443"
810,"419"
811,"433"
812,"418"
813,"427"
814,"440"
815,"470"
816,"450"
817,"447"
818,"425"
819,"436"
820,"445"
821,"420"
822,"395"
823,"473"
824,"436"
825,"455"
826,"464"
827,"461"
828,"454"
829,"436"
830,"419"
831,"431"
832,"419"
833,"456"
834,"438"
835,"415"
836,"414"
837,"426"
838,"454"
839,"399"
840,"427"
841,"406"
842,"457"
843,"427"
844,"398"
845,"434"
846,"419"
847,"429"
848,"438"
849,"408"
850,"451"
851,"402"
852,"407"
853,"454"
854,"433"
855,"406"
856,"499"
857,"433"
858,"437"
859,"454"
860,"419"
861,"423"
862,"443"
863,"427"
864,"421"
865,"429"
866,"442"
867,"442"
868,"435"
869,"436"
870,"506"
871,"457"
872,"481"
873,"459"
874,"508"
875,"448"
876,"490"
877,"450"
878,"493"
879,"505"
880,"488"
881,"498"
882,"462"
883,"478"
884,"460"
885,"480"
886,"486"
887,"497"
888,"521"
889,"501"
890,"510"
891,"495"
892,"480"
893,"540"
894,"500"
895,"499"
896,"575"
897,"536"
898,"548"
899,"526"
900,"548"
901,"567"
902,"514"
903,"559"
904,"600"
905,"548"
906,"608"
907,"619"
908,"618"
909,"585"
910,"625"
911,"656"
912,"664"
913,"677"
914,"694"
915,"718"
916,"752"
917,"776"
918,"836"
919,"833"
920,"881"
921,"948"
922,"1020"
923,"1006"
924,"1069"
925,"1096"
926,"1140"
927,"1155"
928,"1284"
929,"1302"
930,"1311"
931,"1407"
932,"1355"
933,"1413"
934,"1425"
935,"1480"
936,"1491"
937,"1539"
938,"1492"
939,"1489"
940,"1548"
941,"1583"
942,"1445"
943,"1465"
944,"1478"
945,"1436"
946,"1399"
947,"1412"
948,"1342"
949,"1389"
950,"1262"
951,"1265"
952,"1168"
953,"1127"
954,"1024"
955,"1006"
956,"994"
957,"937"
958,"886"
959,"953"
960,"852"
961,"793"
962,"784"
963,"761"
964,"728"
965,"699"
966,"715"
967,"628"
968,"609"
969,"530"
970,"560"
971,"549"
972,"548"
973,"534"
974,"520"
975,"482"
976,"491"
977,"503"
978,"498"
979,"465"
980,"474"
981,"476"
982,"468"
983,"431"
984,"423"
985,"441"
986,"483"
987,"471"
988,"499"
989,"537"
990,"580"
991,"546"
992,"609"
993,"709"
994,"755"
995,"776"
996,"827"
997,"871"
998,"990"
999,"909"
1000,"990"
1001,"1003"
1002,"995"
1003,"1025"
1004,"975"
1005,"865"
1006,"813"
1007,"761"
1008,"709"
1009,"622"
1010,"594"
1011,"515"
1012,"508"
1013,"445"
1014,"408"
1015,"439"
1016,"387"
1017,"383"
1018,"379"
1019,"363"
1020,"390"
1021,"399"
1022,"366"
1023,"412"
1024,"360"
1025,"379"
1026,"378"
1027,"422"
1028,"374"
1029,"401"
1030,"409"
1031,"395"
1032,"402"
1033,"460"
1034,"480"
1035,"463"
1036,"508"
1037,"558"
1038,"517"
1039,"562"
1040,"571"
1041,"604"
1042,"657"
1043,"628"
1044,"642"
1045,"690"
1046,"703"
1047,"747"
1048,"752"
1049,"756"
1050,"695"
1051,"685"
1052,"707"
1053,"671"
1054,"657"
1055,"647"
1056,"598"
1057,"565"
1058,"555"
1059,"544"
1060,"523"
1061,"499"
1062,"480"
1063,"428"
1064,"451"
1065,"431"
1066,"431"
1067,"366"
1068,"380"
1069,"406"
1070,"406"
1071,"383"
1072,"375"
1073,"408"
1074,"384"
1075,"369"
1076,"378"
1077,"392"
1078,"354"
1079,"341"
1080,"366"
1081,"367"
1082,"358"
1083,"349"
1084,"343"
1085,"304"
1086,"315"
1087,"279"
1088,"321"
1089,"321"
1090,"327"
1091,"268"
1092,"308"
1093,"320"
1094,"319"
1095,"287"
1096,"299"
1097,"300"
1098,"286"
1099,"295"
1100,"277"
1101,"302"
1102,"298"
1103,"290"
1104,"279"
1105,"285"
1106,"266"
1107,"285"
1108,"297"
1109,"234"
1110,"275"
1111,"254"
1112,"267"
1113,"280"
1114,"257"
1115,"280"
1116,"281"
1117,"268"
1118,"294"
1119,"354"
1120,"340"
1121,"307"
1122,"312"
1123,"358"
1124,"365"
1125,"359"
1126,"351"
1127,"345"
1128,"353"
1129,"359"
1130,"302"
1131,"309"
1132,"312"
1133,"307"
1134,"285"
1135,"264"
1136,"281"
1137,"281"
1138,"244"
1139,"235"
1140,"247"
1141,"271"
1142,"260"
1143,"260"
1144,"242"
1145,"265"
1146,"284"
1147,"284"
1148,"274"
1149,"273"
1150,"245"
1151,"276"
1152,"239"
1153,"233"
1154,"259"
1155,"262"
1156,"221"
1157,"222"
1158,"253"
1159,"256"
1160,"236"
1161,"236"
1162,"202"
1163,"230"
1164,"213"
1165,"235"
1166,"247"
1167,"201"
1168,"238"
1169,"214"
1170,"236"
1171,"225"
1172,"253"
1173,"273"
1174,"252"
1175,"270"
1176,"253"
1177,"231"
1178,"241"
1179,"262"
1180,"279"
1181,"272"
1182,"276"
1183,"248"
1184,"252"
1185,"239"
1186,"238"
1187,"247"
1188,"228"
1189,"249"
1190,"221"
1191,"236"
1192,"208"
1193,"226"
1194,"228"
1195,"203"
1196,"197"
1197,"202"
1198,"225"
1199,"230"
1200,"198"
1201,"210"
1202,"211"
1203,"187"
1204,"222"
1205,"220"
1206,"218"
1207,"218"
1208,"210"
1209,"188"
1210,"206"
1211,"215"
1212,"188"
1213,"220"
1214,"188"
1215,"208"
1216,"211"
1217,"181"
1218,"199"
1219,"199"
1220,"174"
1221,"188"
1222,"215"
1223,"193"
1224,"207"
1225,"201"
1226,"195"
1227,"189"
1228,"206"
1229,"184"
1230,"215"
1231,"194"
1232,"201"
1233,"201"
1234,"169"
1235,"188"
1236,"197"
1237,"183"
1238,"200"
1239,"219"
1240,"202"
1241,"186"
1242,"198"
1243,"196"
1244,"194"
1245,"185"
1246,"190"
1247,"191"
1248,"185"
1249,"182"
1250,"193"
1251,"191"
1252,"191"
1253,"183"
1254,"191"
1255,"189"
1256,"204"
1257,"184"
1258,"207"
1259,"196"
1260,"185"
1261,"184"
1262,"195"
1263,"171"
1264,"201"
1265,"203"
1266,"195"
1267,"173"
1268,"188"
1269,"175"
1270,"176"
1271,"164"
1272,"197"
1273,"166"
1274,"179"
1275,"186"
1276,"179"
1277,"172"
1278,"177"
1279,"171"
1280,"160"
1281,"166"
1282,"155"
1283,"179"
1284,"164"
1285,"162"
1286,"198"
1287,"168"
1288,"162"
1289,"169"
1290,"149"
1291,"169"
1292,"180"
1293,"141"
1294,"159"
1295,"158"
1296,"181"
1297,"150"
1298,"155"
1299,"184"
1300,"151"
1301,"183"
1302,"164"
1303,"140"
1304,"169"
1305,"178"
1306,"173"
1307,"135"
1308,"159"
1309,"187"
1310,"160"
1311,"158"
1312,"151"
1313,"157"
1314,"141"
1315,"154"
1316,"179"
1317,"136"
1318,"176"
1319,"167"
1320,"164"
1321,"166"
1322,"170"
1323,"168"
1324,"160"
1325,"155"
1326,"179"
1327,"153"
1328,"160"
1329,"154"
1330,"176"
1331,"157"
1332,"164"
1333,"140"
1334,"138"
1335,"147"
1336,"163"
1337,"159"
1338,"145"
1339,"127"
1340,"161"
1341,"149"
1342,"162"
1343,"137"
1344,"166"
1345,"155"
1346,"153"
1347,"152"
1348,"142"
1349,"153"
1350,"148"
1351,"141"
1352,"142"
1353,"153"
1354,"138"
1355,"149"
1356,"134"
1357,"154"
1358,"150"
1359,"157"
1360,"124"
1361,"157"
1362,"149"
1363,"168"
1364,"134"
1365,"151"
1366,"131"
1367,"160"
1368,"130"
1369,"124"
1370,"147"
1371,"127"
1372,"135"
1373,"148"
1374,"147"
1375,"126"
1376,"133"
1377,"147"
1378,"135"
1379,"123"
1380,"107"
1381,"140"
1382,"130"
1383,"158"
1384,"125"
1385,"119"
1386,"134"
1387,"126"
1388,"120"
1389,"126"
1390,"133"
1391,"128"
1392,"149"
1393,"134"
1394,"122"
1395,"110"
1396,"119"
1397,"131"
1398,"121"
1399,"152"
1400,"137"
1401,"110"
1402,"123"
1403,"118"
1404,"132"
1405,"130"
1406,"100"
1407,"128"
1408,"125"
1409,"110"
1410,"105"
1411,"104"
1412,"109"
1413,"122"
1414,"122"
1415,"136"
1416,"121"
1417,"120"
1418,"114"
1419,"107"
1420,"111"
1421,"112"
1422,"117"
1423,"142"
1424,"117"
1425,"105"
1426,"110"
1427,"112"
1428,"101"
1429,"110"
1430,"114"
1431,"121"
1432,"118"
1433,"118"
1434,"113"
1435,"97"
1436,"92"
1437,"111"
1438,"109"
1439,"124"
1440,"93"
1441,"105"
1442,"128"
1443,"104"
1444,"107"
1445,"92"
1446,"112"
1447,"110"
1448,"112"
1449,"106"
1450,"125"
1451,"97"
1452,"93"
1453,"97"
1454,"92"
1455,"82"
1456,"111"
1457,"109"
1458,"93"
1459,"87"
1460,"120"
1461,"99"
1462,"93"
1463,"97"
1464,"110"
1465,"109"
1466,"97"
1467,"94"
1468,"96"
1469,"102"
1470,"108"
1471,"77"
1472,"96"
1473,"89"
1474,"94"
1475,"98"
1476,"69"
1477,"86"
1478,"111"
1479,"81"
1480,"85"
1481,"84"
1482,"91"
1483,"77"
1484,"81"
1485,"78"
1486,"84"
1487,"75"
1488,"99"
1489,"91"
1490,"86"
1491,"86"
1492,"76"
1493,"87"
1494,"65"
1495,"92"
1496,"84"
1497,"83"
1498,"99"
1499,"78"
1500,"94"
1501,"73"
1502,"82"
1503,"98"
1504,"82"
1505,"58"
1506,"85"
1507,"74"
1508,"73"
1509,"85"
1510,"72"
1511,"82"
1512,"94"
1513,"71"
1514,"92"
1515,"92"
1516,"81"
1517,"88"
1518,"69"
1519,"67"
1520,"69"
1521,"82"
1522,"58"
1523,"68"
1524,"68"
1525,"73"
1526,"79"
1527,"93"
1528,"61"
1529,"90"
1530,"70"
1531,"68"
1532,"56"
1533,"71"
1534,"66"
1535,"72"
1536,"66"
1537,"60"
1538,"67"
1539,"79"
1540,"60"
1541,"57"
1542,"65"
1543,"51"
1544,"70"
1545,"80"
1546,"52"
1547,"69"
1548,"66"
1549,"62"
1550,"76"
1551,"71"
1552,"73"
1553,"60"
1554,"54"
1555,"56"
1556,"60"
1557,"61"
1558,"69"
1559,"69"
1560,"69"
1561,"60"
1562,"65"
1563,"62"
1564,"58"
1565,"70"
1566,"67"
1567,"72"
1568,"56"
1569,"48"
1570,"61"
1571,"54"
1572,"58"
1573,"48"
1574,"67"
1575,"56"
1576,"53"
1577,"68"
1578,"66"
1579,"73"
1580,"65"
1581,"52"
1582,"57"
1583,"53"
1584,"49"
1585,"42"
1586,"57"
1587,"42"
1588,"51"
1589,"62"
1590,"61"
1591,"54"
1592,"56"
1593,"56"
1594,"45"
1595,"36"
1596,"42"
1597,"41"
1598,"50"
1599,"47"
1600,"47"
1601,"47"
1602,"39"
1603,"48"
1604,"47"
1605,"37"
1606,"47"
1607,"39"
1608,"49"
1609,"47"
1610,"47"
1611,"45"
1612,"35"
1613,"40"
1614,"45"
1615,"37"
1616,"39"
1617,"41"
1618,"52"
1619,"31"
1620,"32"
1621,"44"
1622,"31"
1623,"39"
1624,"53"
1625,"38"
1626,"48"
1627,"39"
1628,"46"
1629,"37"
1630,"31"
1631,"34"
1632,"23"
1633,"37"
1634,"40"
1635,"42"
1636,"27"
1637,"33"
1638,"31"
1639,"23"
1640,"30"
1641,"36"
1642,"24"
1643,"39"
1644,"32"
1645,"36"
1646,"36"
1647,"30"
1648,"38"
1649,"33"
1650,"21"
1651,"29"
1652,"39"
1653,"34"
1654,"32"
1655,"24"
1656,"27"
1657,"19"
1658,"26"
1659,"16"
1660,"29"
1661,"21"
1662,"25"
1663,"17"
1664,"26"
1665,"24"
1666,"33"
1667,"24"
1668,"28"
1669,"23"
1670,"26"
1671,"25"
1672,"20"
1673,"28"
1674,"28"
1675,"18"
1676,"17"
1677,"21"
1678,"18"
1679,"22"
1680,"26"
1681,"15"
1682,"20"
1683,"21"
1684,"19"
1685,"17"
1686,"19"
1687,"20"
1688,"17"
1689,"17"
1690,"25"
1691,"9"
1692,"17"
1693,"16"
1694,"17"
1695,"17"
1696,"17"
1697,"19"
1698,"14"
1699,"20"
1700,"14"
1701,"8"
1702,"16"
1703,"12"
1704,"14"
1705,"18"
1706,"17"
1707,"9"
1708,"14"
1709,"22"
1710,"13"
1711,"19"
1712,"7"
1713,"12"
1714,"13"
1715,"8"
1716,"3"
1717,"7"
1718,"11"
1719,"9"
1720,"7"
1721,"9"
1722,"8"
1723,"15"
1724,"9"
1725,"11"
1726,"7"
1727,"12"
1728,"6"
1729,"5"
1730,"10"
1731,"3"
1732,"5"
1733,"10"
1734,"6"
1735,"5"
1736,"6"
1737,"7"
1738,"6"
1739,"7"
1740,"5"
1741,"7"
1742,"4"
1743,"4"
1744,"12"
1745,"3"
1746,"7"
1747,"6"
1748,"6"
1749,"5"
1750,"8"
1751,"1"
1752,"5"
1753,"2"
1754,"3"
1755,"5"
1756,"6"
1757,"3"
1758,"4"
1759,"4"
1760,"5"
1761,"4"
1762,"8"
1763,"6"
1764,"4"
1765,"3"
1766,"5"
1767,"1"
1768,"6"
1769,"3"
1770,"1"
1771,"6"
1772,"4"
1773,"4"
1774,"4"
1775,"1"
1776,"3"
1777,"4"
1778,"3"
1779,"3"
1780,"3"
1781,"4"
1782,"0"
1783,"3"
1784,"2"
1785,"3"
1786,"4"
1787,"2"
1788,"4"
1789,"0"
1790,"3"
1791,"5"
1792,"1"
1793,"1"
1794,"2"
1795,"4"
1796,"3"
1797,"2"
1798,"5"
1799,"1"
1800,"0"
1801,"4"
1802,"3"
1803,"4"
1804,"0"
1805,"4"
1806,"1"
1807,"0"
1808,"1"
1809,"4"
1810,"2"
1811,"5"
1812,"2"
1813,"1"
1814,"4"
1815,"4"
1816,"6"
1817,"2"
1818,"3"
1819,"2"
1820,"3"
1821,"2"
1822,"4"
1823,"0"
1824,"1"
1825,"2"
1826,"2"
1827,"4"
1828,"2"
1829,"2"
1830,"1"
1831,"3"
1832,"0"
1833,"3"
1834,"3"
1835,"1"
1836,"1"
1837,"1"
1838,"4"
1839,"3"
1840,"0"
1841,"1"
1842,"3"
1843,"0"
1844,"3"
1845,"3"
1846,"3"
1847,"1"
1848,"1"
1849,"1"
1850,"1"
1851,"1"
1852,"1"
1853,"0"
1854,"4"
1855,"1"
1856,"4"
1857,"0"
1858,"1"
1859,"0"
1860,"1"
1861,"1"
1862,"0"
1863,"4"
1864,"1"
1865,"0"
1866,"1"
1867,"0"
1868,"0"
1869,"3"
1870,"1"
1871,"0"
1872,"1"
1873,"1"
1874,"1"
1875,"0"
1876,"0"
1877,"2"
1878,"0"
1879,"0"
1880,"5"
1881,"0"
1882,"0"
1883,"1"
1884,"0"
1885,"0"
1886,"2"
1887,"0"
1888,"1"
1889,"4"
1890,"1"
1891,"0"
1892,"1"
1893,"1"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"1"
1899,"1"
1900,"1"
1901,"0"
1902,"0"
1903,"2"
1904,"1"
1905,"2"
1906,"0"
1907,"2"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"1"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"2"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"1"
1929,"1"
1930,"1"
1931,"1"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"2"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"0"
2010,"0"
2011,"1"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"1"
2030,"1"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"1"
2047,"0"


