Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 1phi 4"
946,"1368"
947,"1412"
948,"1347"
949,"1167"
950,"1188"
951,"1148"
952,"1146"
953,"1091"
954,"1040"
955,"977"
956,"939"
957,"952"
958,"854"
959,"872"
960,"811"
961,"739"
962,"716"
963,"717"
964,"684"
965,"641"
966,"633"
967,"586"
968,"598"
969,"582"
970,"555"
971,"554"
972,"534"
973,"511"
974,"511"
975,"514"
976,"506"
977,"517"
978,"461"
979,"446"
980,"435"
981,"457"
982,"424"
983,"430"
984,"423"
985,"409"
986,"496"
987,"459"
988,"481"
989,"494"
990,"539"
991,"570"
992,"628"
993,"674"
994,"724"
995,"806"
996,"840"
997,"851"
998,"896"
999,"1005"
1000,"930"
1001,"980"
1002,"984"
1003,"936"
1004,"886"
1005,"864"
1006,"778"
1007,"716"
1008,"626"
1009,"626"
1010,"563"
1011,"501"
1012,"502"
1013,"425"
1014,"427"
1015,"401"
1016,"399"
1017,"339"
1018,"338"
1019,"359"
1020,"371"
1021,"367"
1022,"374"
1023,"377"
1024,"350"
1025,"354"
1026,"406"
1027,"403"
1028,"408"
1029,"386"
1030,"427"
1031,"388"
1032,"445"
1033,"427"
1034,"469"
1035,"435"
1036,"488"
1037,"534"
1038,"524"
1039,"529"
1040,"537"
1041,"582"
1042,"581"
1043,"606"
1044,"700"
1045,"635"
1046,"668"
1047,"670"
1048,"682"
1049,"683"
1050,"694"
1051,"745"
1052,"694"
1053,"624"
1054,"638"
1055,"628"
1056,"606"
1057,"570"
1058,"532"
1059,"488"
1060,"505"
1061,"430"
1062,"416"
1063,"429"
1064,"409"
1065,"402"
1066,"429"
1067,"412"
1068,"357"
1069,"432"
1070,"394"
1071,"384"
1072,"365"
1073,"355"
1074,"322"
1075,"359"
1076,"351"
1077,"334"
1078,"340"
1079,"323"
1080,"308"
1081,"339"
1082,"315"
1083,"342"
1084,"301"
1085,"316"
1086,"284"
1087,"320"
1088,"307"
1089,"327"
1090,"275"
1091,"287"
1092,"279"
1093,"285"
1094,"297"
1095,"261"
1096,"295"
1097,"291"
1098,"246"
1099,"270"
1100,"260"
1101,"236"
1102,"274"
1103,"272"
1104,"280"
1105,"264"
1106,"289"
1107,"268"
1108,"219"
1109,"263"
1110,"272"
1111,"241"
1112,"274"
1113,"261"
1114,"241"
1115,"232"
1116,"264"
1117,"286"
1118,"264"
1119,"250"
1120,"289"
1121,"303"
1122,"305"
1123,"328"
1124,"302"
1125,"352"
1126,"333"
1127,"341"
1128,"284"
1129,"333"
1130,"310"
1131,"292"
1132,"323"
1133,"287"
1134,"283"
1135,"251"
1136,"257"
1137,"255"
1138,"277"
1139,"242"
1140,"251"
1141,"260"
1142,"253"
1143,"252"
1144,"245"
1145,"232"
1146,"239"
1147,"250"
1148,"243"
1149,"255"
1150,"243"
1151,"247"
1152,"248"
1153,"234"
1154,"219"
1155,"220"
1156,"218"
1157,"226"
1158,"199"
1159,"214"
1160,"227"
1161,"217"
1162,"216"
1163,"236"
1164,"236"
1165,"221"
1166,"197"
1167,"230"
1168,"223"
1169,"214"
1170,"222"
1171,"233"
1172,"228"
1173,"218"
1174,"234"
1175,"226"
1176,"225"
1177,"223"
1178,"233"
1179,"241"
1180,"254"
1181,"256"
1182,"273"
1183,"257"
1184,"211"
1185,"243"
1186,"227"
1187,"239"
1188,"228"
1189,"242"
1190,"211"
1191,"225"
1192,"211"
1193,"212"
1194,"172"
1195,"221"
1196,"210"
1197,"199"
1198,"208"
1199,"216"
1200,"222"
1201,"220"
1202,"191"
1203,"200"
1204,"215"
1205,"199"
1206,"220"
1207,"211"
1208,"182"
1209,"196"
1210,"218"
1211,"200"
1212,"155"
1213,"197"
1214,"205"
1215,"198"
1216,"184"
1217,"198"
1218,"189"
1219,"195"
1220,"188"
1221,"194"
1222,"174"
1223,"197"
1224,"182"
1225,"201"
1226,"154"
1227,"172"
1228,"192"
1229,"173"
1230,"191"
1231,"170"
1232,"155"
1233,"181"
1234,"179"
1235,"166"
1236,"177"
1237,"173"
1238,"198"
1239,"172"
1240,"161"
1241,"191"
1242,"169"
1243,"184"
1244,"192"
1245,"178"
1246,"178"
1247,"165"
1248,"187"
1249,"180"
1250,"178"
1251,"173"
1252,"173"
1253,"186"
1254,"171"
1255,"185"
1256,"177"
1257,"151"
1258,"167"
1259,"175"
1260,"177"
1261,"188"
1262,"159"
1263,"205"
1264,"169"
1265,"182"
1266,"166"
1267,"184"
1268,"183"
1269,"180"
1270,"168"
1271,"184"
1272,"177"
1273,"184"
1274,"170"
1275,"155"
1276,"147"
1277,"157"
1278,"165"
1279,"156"
1280,"155"
1281,"158"
1282,"163"
1283,"155"
1284,"147"
1285,"146"
1286,"178"
1287,"141"
1288,"165"
1289,"148"
1290,"152"
1291,"165"
1292,"149"
1293,"131"
1294,"152"
1295,"157"
1296,"143"
1297,"160"
1298,"147"
1299,"161"
1300,"156"
1301,"140"
1302,"160"
1303,"153"
1304,"138"
1305,"165"
1306,"165"
1307,"160"
1308,"142"
1309,"149"
1310,"147"
1311,"144"
1312,"170"
1313,"150"
1314,"146"
1315,"156"
1316,"150"
1317,"168"
1318,"138"
1319,"140"
1320,"156"
1321,"161"
1322,"152"
1323,"153"
1324,"150"
1325,"143"
1326,"175"
1327,"156"
1328,"120"
1329,"130"
1330,"154"
1331,"133"
1332,"139"
1333,"162"
1334,"123"
1335,"112"
1336,"144"
1337,"150"
1338,"137"
1339,"139"
1340,"139"
1341,"144"
1342,"157"
1343,"145"
1344,"165"
1345,"110"
1346,"150"
1347,"126"
1348,"149"
1349,"139"
1350,"136"
1351,"141"
1352,"141"
1353,"140"
1354,"131"
1355,"124"
1356,"130"
1357,"126"
1358,"139"
1359,"127"
1360,"123"
1361,"115"
1362,"136"
1363,"127"
1364,"146"
1365,"149"
1366,"119"
1367,"136"
1368,"112"
1369,"155"
1370,"132"
1371,"122"
1372,"125"
1373,"119"
1374,"132"
1375,"118"
1376,"114"
1377,"134"
1378,"150"
1379,"119"
1380,"123"
1381,"122"
1382,"115"
1383,"123"
1384,"136"
1385,"114"
1386,"133"
1387,"110"
1388,"116"
1389,"103"
1390,"123"
1391,"118"
1392,"125"
1393,"129"
1394,"134"
1395,"110"
1396,"117"
1397,"108"
1398,"100"
1399,"123"
1400,"90"
1401,"125"
1402,"99"
1403,"91"
1404,"107"
1405,"112"
1406,"116"
1407,"115"
1408,"105"
1409,"118"
1410,"106"
1411,"110"
1412,"106"
1413,"109"
1414,"108"
1415,"125"
1416,"124"
1417,"122"
1418,"103"
1419,"119"
1420,"111"
1421,"102"
1422,"116"
1423,"115"
1424,"109"
1425,"109"
1426,"96"
1427,"93"
1428,"107"
1429,"100"
1430,"97"
1431,"110"
1432,"99"
1433,"86"
1434,"110"
1435,"111"
1436,"109"
1437,"92"
1438,"94"
1439,"107"
1440,"106"
1441,"97"
1442,"105"
1443,"111"
1444,"114"
1445,"108"
1446,"98"
1447,"97"
1448,"98"
1449,"100"
1450,"94"
1451,"105"
1452,"90"
1453,"85"
1454,"93"
1455,"91"
1456,"108"
1457,"89"
1458,"77"
1459,"86"
1460,"109"
1461,"97"
1462,"92"
1463,"94"
1464,"99"
1465,"80"
1466,"97"
1467,"91"
1468,"111"
1469,"95"
1470,"84"
1471,"83"
1472,"73"
1473,"94"
1474,"89"
1475,"89"
1476,"74"
1477,"82"
1478,"67"
1479,"94"
1480,"93"
1481,"83"
1482,"75"
1483,"87"
1484,"78"
1485,"71"
1486,"92"
1487,"79"
1488,"83"
1489,"94"
1490,"73"
1491,"87"
1492,"77"
1493,"75"
1494,"88"
1495,"103"
1496,"82"
1497,"72"
1498,"80"
1499,"70"
1500,"67"
1501,"73"
1502,"63"
1503,"85"
1504,"77"
1505,"51"
1506,"79"
1507,"78"
1508,"75"
1509,"73"
1510,"73"
1511,"80"
1512,"83"
1513,"62"
1514,"66"
1515,"74"
1516,"77"
1517,"81"
1518,"74"
1519,"70"
1520,"77"
1521,"63"
1522,"80"
1523,"69"
1524,"77"
1525,"62"
1526,"71"
1527,"51"
1528,"67"
1529,"63"
1530,"56"
1531,"70"
1532,"63"
1533,"61"
1534,"65"
1535,"70"
1536,"67"
1537,"69"
1538,"53"
1539,"68"
1540,"54"
1541,"61"
1542,"59"
1543,"79"
1544,"57"
1545,"65"
1546,"59"
1547,"61"
1548,"61"
1549,"64"
1550,"58"
1551,"72"
1552,"53"
1553,"63"
1554,"66"
1555,"56"
1556,"69"
1557,"51"
1558,"44"
1559,"56"
1560,"58"
1561,"65"
1562,"60"
1563,"68"
1564,"55"
1565,"49"
1566,"48"
1567,"65"
1568,"49"
1569,"52"
1570,"58"
1571,"50"
1572,"48"
1573,"49"
1574,"54"
1575,"58"
1576,"59"
1577,"48"
1578,"51"
1579,"54"
1580,"54"
1581,"48"
1582,"57"
1583,"41"
1584,"45"
1585,"43"
1586,"48"
1587,"45"
1588,"54"
1589,"46"
1590,"55"
1591,"49"
1592,"40"
1593,"41"
1594,"42"
1595,"44"
1596,"37"
1597,"47"
1598,"52"
1599,"61"
1600,"38"
1601,"38"
1602,"36"
1603,"36"
1604,"54"
1605,"39"
1606,"45"
1607,"38"
1608,"48"
1609,"46"
1610,"40"
1611,"37"
1612,"31"
1613,"45"
1614,"44"
1615,"37"
1616,"40"
1617,"36"
1618,"49"
1619,"37"
1620,"23"
1621,"52"
1622,"35"
1623,"29"
1624,"39"
1625,"41"
1626,"40"
1627,"25"
1628,"34"
1629,"30"
1630,"25"
1631,"27"
1632,"34"
1633,"35"
1634,"35"
1635,"29"
1636,"35"
1637,"30"
1638,"40"
1639,"34"
1640,"26"
1641,"35"
1642,"34"
1643,"24"
1644,"35"
1645,"39"
1646,"25"
1647,"34"
1648,"25"
1649,"21"
1650,"32"
1651,"31"
1652,"28"
1653,"24"
1654,"30"
1655,"23"
1656,"31"
1657,"28"
1658,"35"
1659,"20"
1660,"20"
1661,"22"
1662,"26"
1663,"24"
1664,"30"
1665,"22"
1666,"29"
1667,"21"
1668,"24"
1669,"22"
1670,"24"
1671,"28"
1672,"19"
1673,"22"
1674,"24"
1675,"23"
1676,"21"
1677,"24"
1678,"16"
1679,"19"
1680,"20"
1681,"17"
1682,"16"
1683,"25"
1684,"17"
1685,"14"
1686,"23"
1687,"13"
1688,"10"
1689,"16"
1690,"22"
1691,"14"
1692,"10"
1693,"13"
1694,"12"
1695,"13"
1696,"14"
1697,"10"
1698,"16"
1699,"16"
1700,"15"
1701,"3"
1702,"14"
1703,"13"
1704,"16"
1705,"8"
1706,"16"
1707,"6"
1708,"10"
1709,"7"
1710,"8"
1711,"10"
1712,"10"
1713,"10"
1714,"9"
1715,"6"
1716,"7"
1717,"7"
1718,"6"
1719,"10"
1720,"11"
1721,"7"
1722,"9"
1723,"10"
1724,"3"
1725,"9"
1726,"7"
1727,"7"
1728,"4"
1729,"8"
1730,"10"
1731,"9"
1732,"10"
1733,"10"
1734,"5"
1735,"12"
1736,"4"
1737,"10"
1738,"4"
1739,"5"
1740,"4"
1741,"4"
1742,"6"
1743,"5"
1744,"6"
1745,"3"
1746,"4"
1747,"3"
1748,"7"
1749,"1"
1750,"3"
1751,"3"
1752,"9"
1753,"6"
1754,"5"
1755,"9"
1756,"2"
1757,"4"
1758,"4"
1759,"4"
1760,"4"
1761,"6"
1762,"3"
1763,"3"
1764,"1"
1765,"2"
1766,"0"
1767,"4"
1768,"0"
1769,"2"
1770,"4"
1771,"2"
1772,"5"
1773,"2"
1774,"6"
1775,"0"
1776,"2"
1777,"0"
1778,"1"
1779,"2"
1780,"1"
1781,"1"
1782,"7"
1783,"2"
1784,"1"
1785,"3"
1786,"4"
1787,"5"
1788,"2"
1789,"2"
1790,"2"
1791,"1"
1792,"2"
1793,"3"
1794,"6"
1795,"1"
1796,"1"
1797,"3"
1798,"2"
1799,"9"
1800,"3"
1801,"3"
1802,"3"
1803,"1"
1804,"2"
1805,"4"
1806,"2"
1807,"3"
1808,"3"
1809,"3"
1810,"0"
1811,"0"
1812,"2"
1813,"3"
1814,"2"
1815,"2"
1816,"4"
1817,"1"
1818,"2"
1819,"0"
1820,"5"
1821,"0"
1822,"1"
1823,"0"
1824,"0"
1825,"0"
1826,"3"
1827,"0"
1828,"1"
1829,"1"
1830,"1"
1831,"1"
1832,"0"
1833,"0"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"1"
1839,"0"
1840,"2"
1841,"0"
1842,"3"
1843,"3"
1844,"2"
1845,"4"
1846,"0"
1847,"3"
1848,"1"
1849,"1"
1850,"1"
1851,"1"
1852,"3"
1853,"3"
1854,"0"
1855,"1"
1856,"1"
1857,"0"
1858,"1"
1859,"1"
1860,"2"
1861,"1"
1862,"3"
1863,"1"
1864,"0"
1865,"3"
1866,"0"
1867,"2"
1868,"0"
1869,"1"
1870,"0"
1871,"2"
1872,"0"
1873,"0"
1874,"1"
1875,"0"
1876,"1"
1877,"2"
1878,"0"
1879,"2"
1880,"1"
1881,"0"
1882,"0"
1883,"0"
1884,"1"
1885,"0"
1886,"0"
1887,"2"
1888,"2"
1889,"0"
1890,"0"
1891,"1"
1892,"0"
1893,"1"
1894,"0"
1895,"0"
1896,"0"
1897,"1"
1898,"1"
1899,"2"
1900,"0"
1901,"0"
1902,"3"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"1"
1925,"0"
1926,"3"
1927,"0"
1928,"0"
1929,"0"
1930,"2"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"1"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"3"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"2"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"1"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"1"
1988,"0"
1989,"0"
1990,"0"
1991,"1"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"2"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"1"
2047,"0"


